category,title,company,location,work_model,salary_text,date_posted,company_size,h1b_sponsored,is_new_grad,qualifications,url
Software_Engineering,Field Technician,Grocery TV,,,"Ad Network
Advertising",2025-12-08,51-100,,,"Multi Location Omaha, Nebraska Cleveland, OH Houston, Texas Palm Springs, CA Long Island, New York Houston, TX Omaha, NE",https://jobright.ai/jobs/info/690e8f4444146d3b6ec55778?utm_source=1100&utm_campaign=Software%20Engineering
Software_Engineering,"ADC Engineer I, Platform Engineering & Emerging Technology",Amazon Web Services (AWS),"Arlington, VA",,$82K-$152K /yr,2025-12-08,,,,"1. High school or equivalent diploma, or A+ or CND (Certified Network Defender) or Network+ or Security+ 2. 1+ years of Linux systems administration and/or development experience 3. 1+ years of technical support 4. 1+ years of networking (such as DNS, DHCP, SSL, OSI Model, and TCP/IP) experience 5. Current, active US Government Security Clearance of TS/SCI with Polygraph",https://jobright.ai/jobs/info/69379734aabec14a727c9955?utm_source=1100&utm_campaign=Software%20Engineering
Software_Engineering,Associate Technical Consultant,PAR Technology,Hybrid,,,2025-12-08,,,,"1. 0–3 years in a technical role (solutions, integration, support, or QA) or equivalent academic/projects experience 2. Solid understanding of HTTP/APIs and Postman fundamentals (Collections, Environments) 3. Scripting basics (JavaScript/Node or Python) 4. Strong written and verbal communication skills 5. Curiosity, adaptability, and desire to learn at pace",https://jobright.ai/jobs/info/693796b91c1c2161c13f6144?utm_source=1100&utm_campaign=Software%20Engineering
Software_Engineering,Appian Application Developer,United States,Hybrid,,$60000-$75000 /yr,2025-12-08,,,,1. 2-year computer science or business degree or equivalent work experience. 2. Up to 2 years work experience.,https://jobright.ai/jobs/info/69379621aabec14a727c98c9?utm_source=1100&utm_campaign=Software%20Engineering
Software_Engineering,Data Analyst,"Multi Location New York, United States Canada New York",Remote,,HockeyStack,2025-12-08,51-100,,,"1. Bachelor’s degree in Mathematics, Statistics, Data Science, Applied Economics, or a related field. 2. 1–3 years of experience in Data Analytics or Consulting with Analytical focus. 3. Strong problem-solving skills with the ability to structure and answer key business questions. 4. Excellent communication skills to convey data-driven insights to senior stakeholders. 5. Ability to think strategically and recommend actions based on data, without needing to deep-dive into raw datasets.",https://jobright.ai/jobs/info/693795a2aabec14a727c98af?utm_source=1100&utm_campaign=Software%20Engineering
Software_Engineering,Junior Software Engineer,Astrion,"Columbia, MD",,$80000-$85000 /yr,2025-12-08,,,,"1. Must be able to obtain DoD security clearance at the required level. Must maintain the required clearance. Eligibility for cleared access in this instance requires US citizenship. 2. Bachelor of Science Degree in Computer Science, Physics, Mathematics, Aerospace Engineering or related field with a solid foundation in Mathematics and coding. 3. No prior work experience is necessary but project experience with a major programming language (Java script, python), the MERN stack, and a working kno",https://jobright.ai/jobs/info/69379494a0dde7020e304618?utm_source=1100&utm_campaign=Software%20Engineering
Software_Engineering,"Data Center Technician , DCC Communities",Amazon Web Services (AWS),"Lithia Springs, GA",,"$50,600-$113,200 /yr",2025-12-08,,,,1. 1+ years of computer hardware troubleshooting and repair experience 2. 1+ years of computer networking experience 3. High school or equivalent diploma 4. Regularly lift and/or move up to 40 pounds; and participate in group lifts for 41+ pounds 5. Ability to work in an environment that operates 24/7 with an ability to participate in on-call rotation and provide after-hours support as needed ...,https://jobright.ai/jobs/info/6937946b1c1c2161c13f5f71?utm_source=1100&utm_campaign=Software%20Engineering
Software_Engineering,Healthcare Technical Support,"Banking
Financial Services",Remote,,U.S. Bank,2025-12-08,,,,1. High school diploma or equivalent 2. Six months to one year of experience in the telecommunications or applications programming field or job-related experience,https://jobright.ai/jobs/info/693793f5aabec14a727c97e0?utm_source=1100&utm_campaign=Software%20Engineering
Software_Engineering,Information System Security Engineer,Booz Allen Hamilton,"San Antonio, TX",,"$61,900-$141,000 /yr",2025-12-08,,,,"1. 1+ years of experience in an ISSE, ISSO, or IT role 2. Experience with DoD architecture, strategic planning, concept of operations, performance attributes, system architecture and design, evolving methodologies, and statutory or regulatory requirements 3. Experience with Security Information and Event Management (SIEM) systems such as Splunk, Elastic, Logstash, or Kibana 4. Experience with data broker technologies such as Cribl or Confluent, operating system security events such as Windows or",https://jobright.ai/jobs/info/693793db1c1c2161c13f5f0d?utm_source=1100&utm_campaign=Software%20Engineering
Software_Engineering,Solution Center Technician I,"Epsilon, Inc.","Multi Location Greenville, SC US-SC-Greenville",,$17.75-$31.25 /hr,2025-12-08,,,,"1. Bachelors’ Degree or Associate Degree in Information Technology or related field is desired OR High School Diploma and relevant Information Technology certification(s)/training/years of experience in place of degree 2. 0-1 years’ Information Technology experience 3. Must have the ability to obtain one of the following certifications within 90 days of hire: CompTIA Network+ CE, CompTIA Security+ CE, CySA+ CE, CCNA Security, GICSP, GSEC or SSCP 4. Technical knowledge of current network hardware",https://jobright.ai/jobs/info/69379301a0dde7020e3044d9?utm_source=1100&utm_campaign=Software%20Engineering
Software_Engineering,Employee Technology Support Analyst,"Toronto, Ontario, Canada",Hybrid,,$60023-$88054.33 /yr,2025-12-08,,,,"1. Service Desk experience in a large corporate environment 2. Customer service experience, including telephone, email, ticketing, and face to face support in a busy environment 3. Windows and Mac support, virtual desktops, printers, iOS devices 4. Support of Windows 10 Enterprise, Active Directory & Azure Active Directory, Office 365, Okta Verify 5. Strong written and oral communication skills ...",https://jobright.ai/jobs/info/6937928ca0dde7020e304491?utm_source=1100&utm_campaign=Software%20Engineering
Software_Engineering,"Arrow International, Inc.",Game Development Assistant,"Multi Location Lynnwood, WA Lynnwood,WA,US",,$20-$23 /hr,2025-12-08,,,,1. High school diploma / GED equivalent 2. Ability to distinguish color variations. 3. Frequent sitting 4. Basic computer skills. Knowledge of Word and Excel. 5. Must be self-motivated and self-sufficient and able to follow directions. ...,https://jobright.ai/jobs/info/693791e91c1c2161c13f5dd7?utm_source=1100&utm_campaign=Software%20Engineering
Software_Engineering,Global Solutions Enablement (GSE) Software and Digital Embedded Processing Solution Engineer,"Analytics
Cloud Security",Remote,,Keysight Technologies,2025-12-08,,,,"1. Bachelor’s or Master’s degree in Electrical Engineering, Computer Engineering or a technical degree related to Software Development, Embedded Systems or Electronics Engineering, with a focus on FPGA design and software programming. 2. Relevant experience in a technical, customer-facing role 3. Good understanding of FPGA concepts and digital design principles 4. Experience with VHDL, Verilog, and/or SystemVerilog 5. Experience with FPGA toolchains (e.g., Xilinx Vivado, Intel Quartus, Lattice D",https://jobright.ai/jobs/info/69324500764507023d1ac72a?utm_source=1100&utm_campaign=Software%20Engineering
Software_Engineering,Support Engineer I,"Illinois, United States",Remote,,"$55,000-$65,000 /yr",2025-12-08,,,,"1. Bachelor’s Degree or 1+ years of Technical Support work experience 2. Customer Service Experience 3. General Operating System Knowledge 4. General Networking knowledge 5. General Software Knowledge (Installation, Configuration, Migration, Removal) ...",https://jobright.ai/jobs/info/6937914caabec14a727c9623?utm_source=1100&utm_campaign=Software%20Engineering
Software_Engineering,2026 ITS (Information Technology Solutions) Entry Level Rotation,Caterpillar Inc.,"San Diego, CA",,"$82,625-$103,653 /yr",2025-12-08,,,Yes,"1. Minimum of a Bachelor of Science Degree in STEM or Computer Science. 2. Minimum overall GPA of at least 2.8 on a 4.0 scale. 3. 0-3 years of related experience. 4. Previous internship and/or relevant work experience in a technology related field. 5. Must be able and willing to relocate to San Diego, CA.",https://jobright.ai/jobs/info/6937914caabec14a727c9625?utm_source=1100&utm_campaign=Software%20Engineering
Software_Engineering,"Backend Engineer, New Grad",AppLovin,"Palo Alto, CA",,$119000-$179000 /yr,2025-12-08,,,Yes,"1. Have 0-2+ years of experience 2. Have a minimum of a BS and/or MS in Computer Science 3. Have excellent knowledge of computer science fundamentals including data structures, algorithms, and coding 4. Experience independently creating and maintaining projects",https://jobright.ai/jobs/info/6897e5ed73b3a600fe8a112f?utm_source=1100&utm_campaign=Software%20Engineering
Software_Engineering,Service Desk Analyst,Multi Location United States PA-CLIENT-STATE,Remote,,$18-$18 /hr,2025-12-08,,,,1. Minimum 6 months’ experience in a Service Desk role and/or technical support role 2. Minimum 6 months of customer service experience in a professional industry 3. High School Diploma or GED 4. Strong troubleshooting and documentation skills 5. Excellent customer service skills ...,https://jobright.ai/jobs/info/693790dc1c1c2161c13f5cff?utm_source=1100&utm_campaign=Software%20Engineering
Software_Engineering,Early Career AI Engineer,"E-Commerce
Internet","Multi Location Seattle, WA San Mateo, CA Boston, MA",,Rakuten International,2025-12-08,,,,"1. Strong coding skills in Python, JavaScript/TypeScript, Java, or similar languages 2. Familiarity with front-end frameworks (React, Angular, Vue) and back-end development 3. Solid understanding of data schema design and hands-on experience with SQL/NoSQL databases 4. Demonstrated ability to work in multicultural environments 5. Flexibility to adjust working hours for collaboration with teams in Japan (some early morning or evening meetings as needed) ...",https://jobright.ai/jobs/info/69379079aabec14a727c9591?utm_source=1100&utm_campaign=Software%20Engineering
Software_Engineering,Service Desk Technician L1,"Milestone Technologies, Inc.","Washington, DC",,$25-$32 /hr,2025-12-08,,,,"1. A deep understanding of root-cause analysis. 2. Strong understanding of Mac OS architecture. 3. Ability to perform command line troubleshooting to resolve individual application failures. 4. Mac OS X system administration and applications, including OS configuration, troubleshooting, and knowledge of applications including MS Office, VMware Fusion, Apple Remote Desktop. 5. Strong knowledge of Windows and Chrome OS. ...",https://jobright.ai/jobs/info/69378ea51c1c2161c13f5b4e?utm_source=1100&utm_campaign=Software%20Engineering
Software_Engineering,Application Packaging Engineer,Aspen Technology,"Multi Location Bedford, MA Bedford, Massachusetts",,$90200-$112800 /yr,2025-12-08,,,,"1. 1-2 years experience as an Installation Developer. 2. Good understanding of Windows and Linux operating systems. 3. Experience with Windows Installer technology and InstallShield. 4. Experienced in one or more of C#, PowerShell, Bash (SH), and C++. 5. Understanding software deployment procedures and best practices. ...",https://jobright.ai/jobs/info/69378db6aabec14a727c936f?utm_source=1100&utm_campaign=Software%20Engineering
Software_Engineering,Project Manager (Temporary),United States,Remote,,"$61,700-$87,600 /yr",2025-12-08,501-1000,,,"1. Maintains a minimum 95%+ average Client Satisfaction 2. Ability to move project forward and meeting original timeline expectations a minimum of 60% of the time 3. Effectively communicates relevant project information to team members and/or customers via written and verbal communication 4. Identify, assess, and manage risks and change control procedures 5. Ensure project quality, schedule, budgets, and deliverables meet agreed upon expectations ...",https://jobright.ai/jobs/info/6937af8ca0dde7020e305ffc?utm_source=1100&utm_campaign=Software%20Engineering
Software_Engineering,IT Support Technician,Express Flooring,"Phoenix, AZ",,$63000-$65000 /yr,2025-12-08,,,,1. Proven experience as IT Technician or relevant position 2. Excellent diagnostic and problem solving skills 3. In-depth understanding of diverse computer systems and networks 4. Good knowledge of internet security and data privacy principles 5. Excellent communication ability ...,https://jobright.ai/jobs/info/69378bfdaabec14a727c921e?utm_source=1100&utm_campaign=Software%20Engineering
Software_Engineering,Internet Technical Support Representative I,Mediacom Communications,Hybrid,,"Red Oak, IA",2025-12-08,,,,"1. High School Diploma or equivalent required 2. 1 year+ of prior customer service or technical support experience 3. Must have ability to work successfully while multi-tasking (to include speaking, typing, and moving in and out of multiple platforms) 4. Basic understanding of internet, networking, and email protocols 5. Strong customer service skills including listening skills, processing detailed information and ability to establish rapport with customers ...",https://jobright.ai/jobs/info/6937adcbaabec14a727cb27c?utm_source=1100&utm_campaign=Software%20Engineering
Software_Engineering,"Network Install Technician, Infrastructure Delivery, DCC Communities",Amazon Web Services (AWS),"Berwick, PA",,"$50,600-$113,200 /yr",2025-12-08,,,,"1. High school or equivalent diploma 2. 1+ year or experience in any of the following or similar technical or vocational roles: Computer Hardware Repair, Infrastructure Cabling, Network Deployment, Data Center Operations, Technical Project Management 3. Technical aptitude 4. Written and oral communications skills 5. Ability to deal effectively with people in a wide variety of situations ...",https://jobright.ai/jobs/info/69378afa1c1c2161c13f58dd?utm_source=1100&utm_campaign=Software%20Engineering
Software_Engineering,Software Development Engineer in Test,E-Commerce Platforms,Hybrid,,PayPal,2025-12-08,,,,1. 1+ years relevant experience and a Bachelor’s degree OR Any equivalent combination of education and experience.,https://jobright.ai/jobs/info/6937b0651c1c2161c13f78cc?utm_source=1100&utm_campaign=Software%20Engineering
Software_Engineering,Software Engineer in Test,E-Commerce Platforms,Hybrid,,PayPal,2025-12-08,,,,"1. 1+ years relevant experience and a Bachelor’s degree OR Any equivalent combination of education and experience. 2. Proficiency in creating test plans, test cases, and executing E2E test scenarios 3. Strong problem-solving and debugging skills 4. Keen eye for quality, with a passion for preventing issues before they impact user 5. Strong interpersonal and communication skills to work effectively within cross-functional teams",https://jobright.ai/jobs/info/6937a519a0dde7020e30526b?utm_source=1100&utm_campaign=Software%20Engineering
Software_Engineering,"GSD Global Support Tech Generalist, English with Japanese Required",A Igreja de Jesus Cristo dos Santos dos Últimos Dias,Hybrid,,$22.25-$22.25 /hr,2025-12-08,,,,"1. High School Diploma or equivalent required 2. 0 to 2 years previous computer technical support 3. Fluency in reading, writing, and speaking both English and Japanese required 4. Strong knowledge of computer hardware, Church meetinghouse technology, network troubleshooting, including connectivity issues, locating IP or TCP/IP addresses, VPN software, supporting remote users 5. Understanding of Active Directory to unlock and reset passwords ...",https://jobright.ai/jobs/info/6937b4861c1c2161c13f7fed?utm_source=1100&utm_campaign=Software%20Engineering
Software_Engineering,Employee Access Desktop Analyst,Crew,Hybrid,,$62000-$85000 /yr,2025-12-08,,,,"1. Working-to-advanced knowledge of Active Directory is recommended 2. Professional, self-directed, and motivated working under limited supervision and guidance 3. Strong written and oral communication skills 4. Ability to manage schedules and meet expected timelines 5. Ability to manage multiple projects and activities at once with minimal guidance ...",https://jobright.ai/jobs/info/6937a579a0dde7020e3052af?utm_source=1100&utm_campaign=Software%20Engineering
Software_Engineering,Server Systems Administrator - Hybrid,"Dental
Health Care",Hybrid,,Yakima Valley Farm Workers Clinic,2025-12-08,,,,"1. High School Diploma or General Education Diploma (GED) 2. One year's experience in a corporate network environment 3. Valid Driver’s License and proof of automobile liability insurance coverage 4. Knowledge of hardware and software troubleshooting techniques, performance monitoring for network infrastructure and IS systems 5. Knowledge of basic networking technology, both wired and wireless, Active Directory and Enterprise Windows networks ...",https://jobright.ai/jobs/info/6937ab7d1c1c2161c13f707e?utm_source=1100&utm_campaign=Software%20Engineering
Software_Engineering,On-Prem Systems Administrator,General Dynamics Information Technology,Hybrid,,$71445-$96661 /yr,2025-12-08,,,,1. Active Directory Configuration 2. Microsoft PowerShell 3. System Administration 4. 1 + years of related experience 5. Experience with Linux/Red Hat OS or Windows Server OS 2019 and above ...,https://jobright.ai/jobs/info/6937a822a0dde7020e305459?utm_source=1100&utm_campaign=Software%20Engineering
Software_Engineering,Data Analyst III,Texas Health and Human Services,"Austin, TX",,"$$4,801.16-$$7,761.50 /mon",2025-12-08,,,,"1. At least one year of experience in data analysis work. 2. Knowledge of statistics and analyzing data sets; of running queries, report writing, and presenting findings; of data models, database design development, data mining, and segmentation techniques; and of record keeping, including security procedures for handling, protecting, and distributing confidential data. 3. Skill in the use of a computer and applicable software, in analyzing problems and devising effective solutions, in conductin",https://jobright.ai/jobs/info/6937b58daabec14a727cc076?utm_source=1100&utm_campaign=Software%20Engineering
Software_Engineering,"IT Support Engineer I (ONS), IT Services",Amazon,"Chicago, IL",,$47700-$103000 /yr,2025-12-08,,,,,https://jobright.ai/jobs/info/6937b0641c1c2161c13f78c4?utm_source=1100&utm_campaign=Software%20Engineering
Software_Engineering,Information Technology Specialist I (Technical Assistance Center),California Department of Justice,"Sacramento, CA",,$6513-$10537 /mon,2025-12-08,,,,"1. Advanced technical expertise in supporting desktop systems and applications. 2. Knowledge of Windows operating system image management. 3. Experience with SCCM/Tanium deployment of desktop software, applications, updates, and security patches. 4. Ability to perform ITSM activities to support and ensure service levels. 5. Management of user accounts, permissions, and security settings using SailPoint, Active Directory, and Microsoft 365 Admin Center. ...",https://jobright.ai/jobs/info/693785dfaabec14a727c8ef6?utm_source=1100&utm_campaign=Software%20Engineering
Software_Engineering,Government and Public Sector - Service Support Desk Analyst,EY,,,"$32,900-$54,300 /yr",2025-12-08,,,,"Multi Location Stamford, CT Washington, DC Piscataway, NJ Secaucus, NJ Fort Worth, TX Iselin, NJ Albany, NY Charlotte, NC Houston, TX Richmond, VA Baltimore, MD Rochester, NY Chantilly, VA Hartford, CT Pittsburgh, PA Tallahassee, FL Hoboken, NJ Providence, RI McLean, VA Raleigh, NC",https://jobright.ai/jobs/info/693785aa1c1c2161c13f55f1?utm_source=1100&utm_campaign=Software%20Engineering
Software_Engineering,QUALITY ASSURANCE SPECIALIST,"Education
Employment","Conway, AR",,State of Arkansas,2025-12-08,5001-10000,,,"1. Bachelor’s degree in Business Administration, Industrial Technology, Quality Assurance, Engineering, or a related field. 2. Ability to clearly report findings and collaborate effectively with team members and supervisors. 3. Familiarity with quality assurance software, spreadsheets (e.g., Microsoft Excel), and general computer skills. 4. Basic analytical skills to assist in identifying quality deviations and supporting the resolution process. 5. Openness to training and a strong desire to bui",https://jobright.ai/jobs/info/6937a83da0dde7020e305464?utm_source=1100&utm_campaign=Software%20Engineering
Software_Engineering,Data Scientist - Voleon Securities,The Voleon Group,Hybrid,,"Berkeley, CA",2025-12-08,11-50,,,"1. 1+ years of applied end-to-end industry experience, including internships working with complex datasets, including curation, querying, aggregation, exploratory data analysis, and visualization 2. Experience using statistical methods to analyze data, identify patterns, conduct root cause analysis, discover insights, and recommend solutions 3. Ability to frame and answer questions mathematically 4. Ability to infer useful forward-looking directions from results of retrospective analysis 5. Flue",https://jobright.ai/jobs/info/693784d6a0dde7020e303b49?utm_source=1100&utm_campaign=Software%20Engineering
Software_Engineering,Corporate Sales Engineer,United States,Remote,,$65000-$90000 /yr,2025-12-08,1-10,,,"1. Bachelor’s degree in technical studies with 1+ years of relevant experience in IT, security, system engineering/administration, or sales engineering 2. Minimal travel required (potential for annual Sales Kickoff Event) 3. Knowledge of malware, threat intelligence, and/or sandbox analysis 4. Ability to write and modify basic scripts in PowerShell, Python, or Bash 5. Experience with virtualization/VDI technologies ...",https://jobright.ai/jobs/info/6937a91daabec14a727caa0f?utm_source=1100&utm_campaign=Software%20Engineering
Software_Engineering,Java Developer,"Embedded Systems
Software","Plymouth, MI",,Akkodis Group Nordics,2025-12-08,11-50,,Yes,,https://jobright.ai/jobs/info/6937836d1c1c2161c13f549a?utm_source=1100&utm_campaign=Software%20Engineering
Software_Engineering,Technical Support Representative,Canopy Mortgage,"Lindon,UT,US",,$21-$21 /hr,2025-12-08,,,,"1. High school diploma or equivalent; 2. Previous experience in technical support or customer service role, preferably in a technology-focused environment. 3. Strong customer service orientation with excellent communication and interpersonal skills. 4. Proficient in troubleshooting technical issues, with the ability to analyze and solve problems effectively. 5. Solid understanding of computer systems, software applications, and common technology platforms. ...",https://jobright.ai/jobs/info/693783251c1c2161c13f546a?utm_source=1100&utm_campaign=Software%20Engineering
Software_Engineering,Client Service Analyst Field Services,Boston Medical Center (BMC),"Brockton, MA",,$46500-$65000 /yr,2025-12-08,,,,"1. High school diploma and 1-3 years of experience in IT support, or equivalent combination of education and experience, are required. 2. Hands-on experience with PC and Macintosh installation, repair, and troubleshooting. 3. Technical proficiency in a broad range of software and hardware. 4. Impeccable customer service skills. 5. Excellent writing and communication skills. ...",https://jobright.ai/jobs/info/6933b6dff131d96e484663be?utm_source=1100&utm_campaign=Software%20Engineering
Software_Engineering,Help Desk Technician,Arrowhead Pharmaceuticals,"Verona, Wisconsin, United States",,$55000-$67000 /yr,2025-12-08,501-1000,,,"1. Technical degree in an information technology related field 2. 1 years in a help desk or desktop support role in a Windows enterprise environment 3. Hands on experience with Active Directory and Microsoft Entra ID for identity and access tasks 4. Practical knowledge of Microsoft Intune for device enrollment, policy management, app deployment, and compliance 5. Proficiency with Windows 11, Microsoft 365 apps, and common endpoint drivers/peripherals ...",https://jobright.ai/jobs/info/693780e5a0dde7020e3038e0?utm_source=1100&utm_campaign=Software%20Engineering
Software_Engineering,Technical Support Associate,United States,Remote,,$50000-$80000 /yr,2025-12-08,1-10,,,"1. 1+ year of experience in technical support, product operations, QA, or a similar role, ideally supporting SaaS or web platforms 2. Bachelor’s degree (STEM or technical majors preferred but not required) 3. Strong troubleshooting, analytical, and root-cause analysis skills 4. Familiarity with APIs, browser development tools, JSON responses, and general debugging techniques 5. Excellent written and verbal communication skills, able to explain technical concepts to varied audiences ...",https://jobright.ai/jobs/info/6937a623aabec14a727ca578?utm_source=1100&utm_campaign=Software%20Engineering
Software_Engineering,Utilities Engineer - Kiewit Infrastructure Engineers,"Building Material
Construction","Lone Tree, CO",,Kiewit,2025-12-08,,,,"1. Bachelor’s degree in Civil Engineering or similar required. 2. 0-2 year minimum relevant experience utilities design, infrastructure engineering and/or design-build. 3. Receives direction from more experienced engineer. 4. Adjusts to varying demands of work and performs well. 5. Communicates effectively orally and in writing. Present ideas clearly and in professional manner. ...",https://jobright.ai/jobs/info/69377d26aabec14a727c896f?utm_source=1100&utm_campaign=Software%20Engineering
Software_Engineering,Data Engineer,Zoox,Hybrid,,"$153,000-$241,000 /yr",2025-12-08,,,,"1. BS/MS degree in a technical field 2. Experience designing and building complex data infrastructure at scale 3. Advanced Structure Query Language (SQL) and data warehousing experience 4. Experience operating a workflow manager such as Airflow 5. Experience with large scale streaming platforms (e.g. Kafka, Kinesis), processing frameworks (e.g. Spark, Hadoop) and storage engines (e.g. HDFS, HBase)",https://jobright.ai/jobs/info/69379d861c1c2161c13f6511?utm_source=1100&utm_campaign=Software%20Engineering
Software_Engineering,Insights Analyst (ROPS Reporting Analyst),United States,Remote,,$56K-$84K /yr,2025-12-08,1-10,,,"1. Demonstrated experience translating data into business insights and recommendations. 2. Experience with dashboards and visualizations, preferably using Tableau or a similar BI platform. 3. Strong analytical and problem-solving skills. 4. Technical skills working with data through SQL, Excel, or similar tools. 5. Strong communication and relationship-building abilities. ...",https://jobright.ai/jobs/info/693798df1c1c2161c13f629c?utm_source=1100&utm_campaign=Software%20Engineering
Software_Engineering,Software Engineer / Space Communications Program,Peraton,"Las Cruces, NM",,$51K-$82K /yr,2025-12-08,,,,"1. A Bachelor's degree in engineering, computer science, mathematics or related technical field and 0-2 years of relative experience. 2. Security Clearance - this position requires the candidate to be able to obtain and maintain a secret security clearance. In order to obtain a clearance you need to be a US Citizen and show proof of citizenship.",https://jobright.ai/jobs/info/69379df9aabec14a727c9d3e?utm_source=1100&utm_campaign=Software%20Engineering
