category,title,company,location,work_model,salary_text,date_posted,company_size,h1b_sponsored,is_new_grad,qualifications,url
Data_Engineer,Data Engineer Graduate (Data Platform - Global Live) - 2026 Start (MS),TikTok,"San Jose, CA",,$119K-$259K /yr,2025-12-06,,,,"1. Currently pursuing a Master's in Software Development, Computer Science, Computer Engineering, Mathematics, Statistics, Data science or a related technical discipline 2. Good experience in data solutions, such as data consulting, product development, and data tools creation. 3. Strong problem-solving and analytical skills with the ability to translate business needs into technical solutions and data metrics. 4. Have an understanding of data warehousing and the construction ideas of the data s",https://jobright.ai/jobs/info/68cb954cba798c1a501d23c5?utm_source=1114&utm_campaign=New%20Grad%20Data%20Engineer
Data_Engineer,"Research Scientist Graduate, (Distributed NoSQL Database Systems) - 2026 Start (PhD)","Content
Data Mining",ByteDance,,$130K-$246K /yr,2025-12-06,,,,"1. Final year or recent graduate with a background in software development, computer science, computer engineering, or related technical discipline. 2. Ph.D. in Computer Science or related fields with strong database systems or AI research experience. 3. Proficiency in one or more programming languages (C, C++, Java, Go, Python, Rust) with strong coding skills in a Linux environment. 4. Deep understanding of database principles, distributed system design, and multi-threaded programming, with han",https://jobright.ai/jobs/info/68cba46d9e3a822f5d249b19?utm_source=1114&utm_campaign=New%20Grad%20Data%20Engineer
Data_Engineer,Software Engineer Graduate (Monetization Data) - 2026 Start (BS/MS),TikTok,"San Jose, CA",,$119K-$187K /yr,2025-12-06,,,,"1. Bachelor's degree in Computer Science, Engineering, or a related field. 2. Strong knowledge of SQL and experience working with relational and non-relational databases. 3. Proficiency in programming languages such as Python, Java, Go etc. 4. Solid understanding of data modeling and data warehousing concepts, data integration and ETL/ELT techniques. 5. Effective communication skills and ability to collaborate effectively with cross-functional teams. ...",https://jobright.ai/jobs/info/6917cd4c15b415636717ba98?utm_source=1114&utm_campaign=New%20Grad%20Data%20Engineer
Data_Engineer,Data Engineer/Scientist,"Indoor Positioning
Mapping Services",Trimble Inc.,,$88K-$116K /yr,2025-12-06,,,,"1. Bachelor's degree in Computer Science, Engineering, Information Systems, or a related quantitative field. 2. Hands on experience in the field working with data leveraging ETL operations, ML creation and management, and LLM tools. 3. Foundational knowledge of database concepts and proficiency in SQL for data querying and manipulation. 4. Proficiency in at least one programming language, preferably Python, for scripting and data processing tasks. 5. A conceptual understanding of data warehousin",https://jobright.ai/jobs/info/69340b56a0dde7020e2f3d4e?utm_source=1114&utm_campaign=New%20Grad%20Data%20Engineer
Data_Engineer,DATABASE SPECIALIST,State of Arkansas,"Education
Employment",,$60K-$99K /yr,2025-12-05,5001-10000,,,"1. A bachelor’s degree in computer science, information technology, or a related field. 2. Basic understanding of database principles, including relational database management and data integrity. 3. Proficiency in SQL and database query writing. 4. Familiarity with common database management systems (e.g., SQL Server, Oracle, MySQL). 5. Strong attention to detail and ability to accurately input and verify data. ...",https://jobright.ai/jobs/info/6933a9e7a0dde7020e2f04ec?utm_source=1114&utm_campaign=New%20Grad%20Data%20Engineer
Data_Engineer,Conceptual Data Modeler,CGI,Hybrid,,$100000-$150000 /yr,2025-12-05,,,,1. Bachelor’s degree and/or 0 to 2 years of experience 2. TS/SCI required with the ability to obtain a TS/SCI with Poly highly desired 3. Possess strong analytical skills to evaluate problems and develop appropriate data-related solutions. 4. Clearly articulate data concepts to both technical and non-technical audiences. 5. Understand how data supports business functions and can translate business needs into data concepts. ...,https://jobright.ai/jobs/info/6937b960aabec14a727cc7b0?utm_source=1114&utm_campaign=New%20Grad%20Data%20Engineer
Data_Engineer,Data Migrations Specialist,Clio,CAD62400-CAD84400 /yr,Hybrid,,2025-12-05,,,,"1. High output, analytical, and skilled Data Migrations Specialist 2. Technical expertise in data migration sessions 3. Troubleshooting expert 4. Deep empathy for ensuring that employees and customers' needs are understood 5. Ability to manage multiple client cases at a time with strict observance of associated tasks and deadlines ...",https://jobright.ai/jobs/info/69339473f131d96e4846491a?utm_source=1114&utm_campaign=New%20Grad%20Data%20Engineer
Data_Engineer,DATA ENGINEER (ECONOMIC RESEARCH),"Electronics
Energy",El Paso Electric Company,,$69K-$94K /yr,2025-12-05,,,,"1. Bachelor’s degree or higher in Computer Science, Engineering, Mathematics, Statistics or a related field. 2. 0-3 or more years of experience. 3. PowerBI and SQL for accessing and wrangling data experience required. 4. Understanding of relational database management systems (RDBMS), data modeling, and data warehousing. 5. Assist in the development of data warehousing solutions. ...",https://jobright.ai/jobs/info/6933708bf131d96e484635be?utm_source=1114&utm_campaign=New%20Grad%20Data%20Engineer
Data_Engineer,Software & Data Engineer - Palantir Foundry,"Aerospace
National Security",Ursa Major,,$90K-$115K /yr,2025-12-05,,,,"1. US Citizenship or Permanent Residency 2. 1-5 years of professional software development experience 3. 1+ years of data engineering experience 4. Hands-on, professional experience with Palantir Foundry",https://jobright.ai/jobs/info/6933877df131d96e48464202?utm_source=1114&utm_campaign=New%20Grad%20Data%20Engineer
Data_Engineer,Data Infrastructure Engineer,XPENG,"Automotive
Autonomous Vehicles",,$124K-$210K /yr,2025-12-05,,,,"1. BS in Analytics, Computer Science, Mathematics or related fields (or relevant experience) 2. 1+ years industrial experience in the related field 3. Proficient in both written and spoken English and Mandarin 4. Passionate about autonomous driving technology 5. Familiar with SQL and some prior experience with Python ...",https://jobright.ai/jobs/info/693385f8a0dde7020e2eed90?utm_source=1114&utm_campaign=New%20Grad%20Data%20Engineer
Data_Engineer,EXPEDITED-SVN-US97-2025-035 Project Associate (Data & Admin),,IOM GLOBAL OFFICE WASHINGTON DC,,"$5,508.33-$5,508.33 /mon",2025-12-05,11-50,,,,https://jobright.ai/jobs/info/6933565df131d96e48462255?utm_source=1114&utm_campaign=New%20Grad%20Data%20Engineer
Data_Engineer,"Associate Director, Analytics","Analytics
Biotechnology",Payer Sciences,,$72K-$109K /yr,2025-12-05,51-100,,,"1. 0-3 years of professional experience 2. Hands-on experience with SQL and Python or R 3. Foundational exposure to cloud platforms (Snowflake, Redshift, Azure), ETL/ELT tools, APIs, and Git 4. Bachelor’s degree in Computer Science, Data Engineering, Analytics or other related discipline 5. Understanding of relational data models and data transformation concepts ...",https://jobright.ai/jobs/info/693362eb764507023d1b51b3?utm_source=1114&utm_campaign=New%20Grad%20Data%20Engineer
Data_Engineer,Associate Analytics Engineer,AssetMark,Hybrid,,$81K-$99K /yr,2025-12-05,,,,"1. Solid proficiency in SQL (Structured Query Language) 2. Familiarity with data transformation tools, preferably dbt (data build tool) 3. Understanding of data warehousing concepts (e.g., dimensional modeling/Kimball) 4. Excellent communication skills with the ability to clearly articulate technical concepts and requirements to both technical and non-technical stakeholders 5. Problem-solving and critical thinking skills to investigate and resolve data issues ...",https://jobright.ai/jobs/info/69336c0aa0dde7020e2edcbf?utm_source=1114&utm_campaign=New%20Grad%20Data%20Engineer
Data_Engineer,Data Systems Coordinator,Michigan Afterschool Partnership,Hybrid,,$45K-$50K /yr,2025-12-05,11-50,,,"1. At least one year of related experience in data management and reporting 2. Proficiency in Microsoft Suite, Google Workspace, and virtual collaboration tools; comfort using databases and CRM systems. 3. Strong organizational skills and ability to manage multiple priorities, meetings, and deadlines. 4. Commitment to equity and expanding OST access for Michigan youth. 5. Works effectively in remote settings. ...",https://jobright.ai/jobs/info/693329eea0dde7020e2eaf1a?utm_source=1114&utm_campaign=New%20Grad%20Data%20Engineer
Data_Engineer,SQL Developer,Berkshire Hathaway GUARD Insurance Companies,Hybrid,,"$65,00-$125,00 /yr",2025-12-05,501-1000,,,1. Proficiency in T-SQL or similar relational database development. 2. Experience with an object-oriented language (C# or Java preferred). 3. Basic understanding of version control systems (Git preferred). 4. Strong communication and problem-solving skills. 5. Ability to adapt to changing priorities in an Agile environment. ...,https://jobright.ai/jobs/info/691fea98a49a885af9a355a6?utm_source=1114&utm_campaign=New%20Grad%20Data%20Engineer
Data_Engineer,Software Engineer Graduate (Data Arch - Data Ecosystem ) - 2026 (PhD),TikTok,"San Jose, CA",,$119K-$259K /yr,2025-12-05,,,,"1. PhD or Master’s degree in Computer Science or related technical field. 2. Experience building large-scale distributed systems, preferably in storage, stream processing, or ML infrastructure. 3. Solid understanding of Apache Flink internals, with hands-on experience in state management, connectors, or UDFs. 4. Familiarity with modern Lakehouse technologies such as Apache Paimon, Iceberg, Delta Lake, or Hudi, especially around incremental ingestion, schema evolution, and snapshot isolation.",https://jobright.ai/jobs/info/68cd81301ad6b16f0289a807?utm_source=1114&utm_campaign=New%20Grad%20Data%20Engineer
Data_Engineer,Data Engineer Graduate (E-commerce) - 2026 Start (BS/MS),TikTok,"San Jose, CA",,$119K-$259K /yr,2025-12-05,,,,"1. BS or MS degree in Computer Science or related technical field or equivalent practical experience 2. Experience in the Big Data technologies(Hadoop, M/R, Hive, Spark, Metastore, Presto, Flume, Kafka, ClickHouse, Flink etc.) 3. Experience with performing data analysis, data ingestion and data integration",https://jobright.ai/jobs/info/68ca4003f61c922772a75e49?utm_source=1114&utm_campaign=New%20Grad%20Data%20Engineer
Data_Engineer,Data Engineer and Analyst,"Consulting
Cyber Security",Booz Allen Hamilton,,$62K-$141K /yr,2025-12-04,,,,"1. 1+ years of experience as a data analyst or data engineer working in a classified facility 2. Experience manipulating and working with complex data structures 3. Experience creating pipelines for retrieving, parsing, and processing structured and unstructured data 4. Experience developing workflows for reporting and analytics 5. Experience creating solutions within a collaborative, cross-functional team environment ...",https://jobright.ai/jobs/info/693244a0f131d96e4845a602?utm_source=1114&utm_campaign=New%20Grad%20Data%20Engineer
Data_Engineer,Associate Data Engineer - Remote,UnitedHealthcare,Hybrid,,$59K-$105K /yr,2025-12-04,,,,"1. Associates Degree or higher level of education or equivalent experience 2. 1+ years of experience with relational database management systems (eg Access, Microsoft SQL Server, Oracle) 3. 1+ years of experience performing data analysis and reporting 4. 1+ years of advanced level of proficiency with MS Office (eg Excel, Word, Outlook)",https://jobright.ai/jobs/info/69320b99fa28370be26c132e?utm_source=1114&utm_campaign=New%20Grad%20Data%20Engineer
Data_Engineer,"Caboodle ETL Developer I, II Epic-(100% Onsite)",PIH Health,Health Care,,$84K-$146K /yr,2025-12-03,5001-10000,,,"1. Strong analytical, technical, and troubleshooting skills 2. Demonstrated proficiency in writing SQL 3. Demonstrated proficiency with SQL Server Integration Services 4. Demonstrated proficiency in data architecting and data modeling 5. Demonstrating flexibility with respect to changing end ‐ user business needs ...",https://jobright.ai/jobs/info/6931111cfa28370be26b69ee?utm_source=1114&utm_campaign=New%20Grad%20Data%20Engineer
Data_Engineer,Data and ML Engineer Catalyst,Sanofi,Hybrid,,$86100-$124366.66 /yr,2025-12-03,,,,"1. Must have participated in the Sanofi Digital Co-Op program at some point during 2024 or 2025 and be eligible for a May/June 2026 start date. 2. Must be legally authorized to work for Sanofi in Canada. 3. An undergraduate degree or higher in a STEM field preferred, with foundational business knowledge. 4. Experience with any or all of: data storytelling, strategy planning, project management, agile ways of working, business analysis, data analysis, data visualization, executive reports. 5. Str",https://jobright.ai/jobs/info/6930c388ef4b48533d14ed88?utm_source=1114&utm_campaign=New%20Grad%20Data%20Engineer
Data_Engineer,Data and AI Engineer Catalyst,Sanofi,Hybrid,,$86100-$124366.66 /yr,2025-12-03,,,,"1. Must have participated in the Sanofi Digital Co-Op program at some point during 2024 or 2025 and be eligible for a May/June 2026 start date. 2. Must be legally authorized to work for Sanofi in Canada. 3. An undergraduate degree or higher in a STEM field preferred, with foundational business knowledge. 4. Experience with any or all of: data storytelling, strategy planning, project management, agile ways of working, business analysis, data analysis, data visualization, executive reports. 5. Str",https://jobright.ai/jobs/info/6930d74cfa28370be26b45de?utm_source=1114&utm_campaign=New%20Grad%20Data%20Engineer
Data_Engineer,Jr Data Engineer,Accenture Federal Services,"Consulting
Finance",,$75500-$131200 /yr,2025-12-03,,,,,https://jobright.ai/jobs/info/6930ba07fa28370be26b2f25?utm_source=1114&utm_campaign=New%20Grad%20Data%20Engineer
Data_Engineer,"Information Technology Specialist 2 (Database Administrator), SG-18",New York State Department of Financial Services,Hybrid,,$67K-$85K /yr,2025-12-03,501-1000,,,1. Bachelor’s degree in computer science or a related field with at least 3 credit hours in a database and/or operating systems related course 2. Bachelor’s degree in computer science or a related field with at least 1 year of professional experience in database administration and/or systems administration 3. Strong knowledge of SQL and relational database concepts 4. Strong knowledge of Linux or other Unix-like environments 5. Strong knowledge of shell scripting ...,https://jobright.ai/jobs/info/68c0ddc7702aa35207ab1376?utm_source=1114&utm_campaign=New%20Grad%20Data%20Engineer
Data_Engineer,Donor Database Coordinator,Jewish Federation of Greater Indianapolis,"Indianapolis, IN",,$45K-$55K /yr,2025-12-03,11-50,,,"1. Strong proficiency in Microsoft Office Suite. 2. Experience with database management (Microsoft Dynamics preferred); ability to troubleshoot and resolve data issues. 3. Excellent analytical skills and attention to detail. 4. Familiarity with e-philanthropy, direct mail, and volunteer coordination. 5. Strong organizational and project management skills; ability to prioritize in a fast-paced environment. ...",https://jobright.ai/jobs/info/69307762ef4b48533d14bcd0?utm_source=1114&utm_campaign=New%20Grad%20Data%20Engineer
Data_Engineer,"Software Engineer, Data Platform",Betterment,"Finance
Financial Services",,$110000-$135000 /yr,2025-12-03,501-1000,,,"1. 1-3 years of experience in data engineering in a cloud based environment with a good understanding of the modern data technology stack 2. Proficiency in SQL and Python 3. Familiarity with AWS technologies like RDS, Aurora, and Redshift, and general data engineering tooling like Kafka, Airflow, DBT, Terraform, and DataDog is a strong plus 4. Demonstrated ability to execute on projects, collaborate with cross-functional teams, and collaborate in decision-making 5. Strong analytical and problem-",https://jobright.ai/jobs/info/68f6962f9a63986de757ff1b?utm_source=1114&utm_campaign=New%20Grad%20Data%20Engineer
Data_Engineer,Associate Database Administrator,ChenMed,"Health Care
Primary and Urgent Care",,$63K-$90K /yr,2025-12-03,,,,"1. Advanced understanding of MySQL, MS SQL, or other Relational database engines 2. Understanding of Non-Relational database engines such as MongoDB, REDIS, or Cassandra 3. Understanding of SQL management tools (such as MySQL Workbench) 4. Understanding of server resources and management 5. Basic understanding of supporting software development throughout the SDLC ...",https://jobright.ai/jobs/info/68cd80951ad6b16f0289a6b0?utm_source=1114&utm_campaign=New%20Grad%20Data%20Engineer
Data_Engineer,Data Pipeline AgTech Engineer,Sensei Ag,Remote,,$77500-$107000 /yr,2025-12-03,51-100,,,"1. Minimum of 1 year of data pipeline and/or software engineering experience. 2. Solid understanding of data engineering fundamentals (design patterns, common practices) and what it takes to build high-volume data products and services. 3. Experience with Python, SQL, and Python data science libraries such as Pandas and PySpark. 4. Strong proficiency in querying and manipulating large datasets using SQL and Python. 5. Familiarity with efficient big data formats and an understanding of their trad",https://jobright.ai/jobs/info/69302b54fa28370be26af34a?utm_source=1114&utm_campaign=New%20Grad%20Data%20Engineer
Data_Engineer,Operations Data Specialist,Trimble Inc.,Hybrid,,$24-$29 /hr,2025-12-03,,,,"1. Exceptional data management & analysis skills 2. Adept with Excel and Google Sheets, technical aptitude to pick up proprietary software 3. Meticulous attention to detail and exceptional problem-solving skills. 4. Strong ability to collaborate effectively within a team. 5. Keen eye for process improvement and innovation. ...",https://jobright.ai/jobs/info/68f7f542b0edcf159dc8cb17?utm_source=1114&utm_campaign=New%20Grad%20Data%20Engineer
Data_Engineer,Development Database Specialist,Italian Home for Children,Hybrid,,$25-$30 /hr,2025-12-02,,,,"1. 1 year of work or relevant experience, including proficiency with database entry, or nonprofit experience, or fundraising environment 2. Proficiency with Microsoft Office required 3. Attention to detail and accuracy is required 4. Ability to work independently and take initiative 5. Excellent oral communication, interpersonal, and writing skills ...",https://jobright.ai/jobs/info/692fa7ebfa28370be26ac7c0?utm_source=1114&utm_campaign=New%20Grad%20Data%20Engineer
Data_Engineer,Data Systems Specialist,"Family
Health Care",RFK Community Alliance,,$45K-$50K /yr,2025-12-02,,,,1. Excellent abilities in utilizing a variety of computer systems 2. Proficiency in Excel and other Microsoft office applications 3. Detail-oriented and well-organized analytical thinker 4. Strong task and time management skills 5. Strong understanding of data systems ...,https://jobright.ai/jobs/info/6931603bfa28370be26b884d?utm_source=1114&utm_campaign=New%20Grad%20Data%20Engineer
Data_Engineer,Analyst - Portfolio Management,StepStone Group,"Banking
Financial Services",,$65000-$75000 /yr,2025-12-02,,,,"1. Bachelor’s degree in Finance, Economics, Accounting, Business Information Systems, or a related field 2. 1 year of relevant work experience in a related field 3. Proficiency in Python and SQL; familiarity with additional programming languages or tools is a plus. 4. Familiarity with version control tools (e.g., Git) and interest in learning about data management and cloud technologies. 5. Strong analytical, problem-solving, and communication skills, with attention to detail and a commitment to",https://jobright.ai/jobs/info/692f82a84c474121999dfde7?utm_source=1114&utm_campaign=New%20Grad%20Data%20Engineer
Data_Engineer,Facility Info. Mgmt System Data Mgmt - Database Administrator,"Energy
Water",Savannah River Nuclear Solutions,,$55K-$76K /yr,2025-12-02,,,,1. Bachelor's degree in relevant field 2. Equivalencies to experience and education requirements will be considered,https://jobright.ai/jobs/info/693031f64c474121999e453c?utm_source=1114&utm_campaign=New%20Grad%20Data%20Engineer
Data_Engineer,Data Specialist,,Music & Arts,,$17-$18 /hr,2025-12-02,5001-10000,,,"1. High School Diploma or equivalent 2. One year of relevant work experience required 3. Proficiency with MS Office (Outlook, Excel, Word) 4. Ability to utilize available resources, be a self-learner on essential processes and systems",https://jobright.ai/jobs/info/692f9284ef4b48533d146ec9?utm_source=1114&utm_campaign=New%20Grad%20Data%20Engineer
Data_Engineer,Data Engineer (Direct To Cell),"Advanced Materials
Aerospace",SpaceX,,$122K-$145K /yr,2025-12-02,,,,"1. Bachelor’s degree in computer science, data science, physics, mathematics, or a STEM discipline 2. 1+ years of data/software engineering experience (internship experience is applicable) 3. Experience in analytics, data science, or machine learning 4. Must be willing to work extended hours and weekends as needed",https://jobright.ai/jobs/info/68dae6dc07c157682e56f355?utm_source=1114&utm_campaign=New%20Grad%20Data%20Engineer
Data_Engineer,"ITSM Data & Support Analyst, Deloitte Global Technology",Deloitte,Hybrid,,$69000-$114000 /yr,2025-12-02,,,,"1. At least 1 year of experience operating and/or managing within ServiceNow ITSM and CMDB spaces 2. Flexible work style, hours and telecommuting presence is required as this role interacts with our people globally on a regular basis 3. Demonstrated certification, training or understanding in the ServiceNow Common Services Data Model 4. Demonstrated experience working in a fast paced Agile based environment 5. Proven ability to manage support interactions effectively with a high level of satisfa",https://jobright.ai/jobs/info/6928e65fd47de4798ece3e1c?utm_source=1114&utm_campaign=New%20Grad%20Data%20Engineer
